model,c_u,c_o,mean_realized_cost,service_level,fill_rate,mean_overstock,crps,coverage_50,coverage_90,n_windows,n_scenarios,seed,commit
cvae_unconditioned,3,1,105.14524121669128,0.6909531075857454,0.4549918338850802,18.16349711239995,35.91214176252752,0.3697356180323792,0.7952290890780864,651406,1000,0,d1ec119
cvae_unconditioned,1,1,43.347184398055894,0.519285975259669,0.32716078274890836,7.552779679646795,35.91214176252752,0.3697356180323792,0.7952290890780864,651406,1000,0,d1ec119
cvae_unconditioned,1,3,50.54372848883799,0.3390251241161426,0.205998393613607,2.767866737487834,35.91214176252752,0.3697356180323792,0.7952290890780864,651406,1000,0,d1ec119
